"","Week_Key","Count_CDR_OPIE_ID","PHE_Region_Cd","nw_age_grp"
"9875",201631,1,"UKE",".[00-04]"
"9876",201652,5,"UKI",".[15-24]"
"9877",201729,1,"UKD",".[00-04]"
"9878",201435,1,"UKE",".[25-44]"
"9879",201501,1,"UKI",".[65+"
"9880",201307,1,"UKE",".[25-44]"
"9881",201436,3,"UKI",".[65+"
"9882",201520,4,"UKH",".[65+"
"9883",201918,1,"UKK",".[45-64]"
"9884",201406,2,"UKE",".[45-64]"
"9885",201939,1,"UKE",".[65+"
"9886",201511,2,"UKJ",".[65+"
"9887",201714,1,"UKJ",".[65+"
"9888",201652,1,"UKI",".[25-44]"
"9889",201620,2,"UKE",".[65+"
"9890",201317,1,"UKC",".[45-64]"
"9891",201649,2,"UKK",".[65+"
"9892",201521,1,"UKI",".[65+"
"9893",201746,3,"UKJ",".[00-04]"
"9894",201647,8,"UKG",".[65+"
"9895",201615,1,"UKC",".[65+"
"9896",201620,1,"UKH",".[65+"
"9897",201815,1,"UKK",".[65+"
"9898",201615,10,"UKK",".[65+"
"9899",201803,1,"UKH",".[45-64]"
"9900",201302,1,"UKH",".[65+"
"9901",201809,1,"UKC",".[65+"
"9902",201412,1,"UKK",".[15-24]"
"9903",201750,1,"UKI",".[05-14]"
"9904",201524,1,"UKJ",".[65+"
"9905",201734,2,"UKI",".[65+"
"9906",201924,2,"UKE",".[45-64]"
"9907",201814,6,"UKK",".[65+"
"9908",201819,3,"UKK",".[65+"
"9909",201850,2,"UKF",".[65+"
"9910",201749,1,"UKJ",".[65+"
"9911",201301,2,"UKD",".[45-64]"
"9912",201933,1,"UKE",".[65+"
"9913",201614,2,"UKH",".[25-44]"
"9914",201811,2,"UKE",".[00-04]"
"9915",201436,2,"UKK",".[65+"
"9916",201346,3,"UKI",".[65+"
"9917",201904,4,"UKK",".[65+"
"9918",201934,1,"UKH",".[00-04]"
"9919",201547,4,"UKK",".[65+"
"9920",201519,2,"UKH",".[65+"
"9921",201808,3,"UKG",".[65+"
"9922",201642,1,"UKI",".[05-14]"
"9923",201716,2,"UKD",".[45-64]"
"9924",201707,1,"UKC",".[65+"
"9925",201605,7,"UKI",".[00-04]"
"9926",201618,1,"UKJ",".[25-44]"
"9927",201443,4,"UKI",".[65+"
"9928",201919,2,"UKF",".[65+"
"9929",201440,1,"UKF",".[65+"
"9930",201851,5,"UKJ",".[65+"
"9931",201929,1,"UKC",".[65+"
"9932",201621,1,"UKK",".[65+"
"9933",201447,1,"UKI",".[45-64]"
"9934",201904,1,"UKK",".[15-24]"
"9935",201831,3,"UKI",".[00-04]"
"9936",201906,1,"UKG",".[65+"
"9937",201435,1,"UKI",".[25-44]"
"9938",201709,1,"UKK",".[45-64]"
"9939",201616,1,"UKD",".[05-14]"
"9940",201847,3,"UKE",".[45-64]"
"9941",201751,3,"UKF",".[65+"
"9942",201746,5,"UKG",".[65+"
"9943",201306,1,"UKJ",".[65+"
"9944",201735,1,"UKE",".[65+"
"9945",201708,1,"UKF",".[15-24]"
"9946",201916,3,"UKH",".[45-64]"
"9947",201846,1,"UKI",".[65+"
"9948",201851,3,"UKE",".[65+"
"9949",201416,2,"UKI",".[25-44]"
"9950",201312,3,"UKI",".[45-64]"
"9951",201905,2,"UKG",".[65+"
"9952",201934,1,"UKJ",".[65+"
"9953",201506,1,"UKK",".[15-24]"
"9954",201311,1,"UKD",".[25-44]"
"9955",201604,1,"UKE",".[15-24]"
"9956",201422,1,"UKE",".[65+"
"9957",201726,3,"UKJ",".[00-04]"
"9958",201403,1,"UKE",".[25-44]"
"9959",201508,7,"UKG",".[65+"
"9960",201324,1,"UKK",".[45-64]"
"9961",201927,1,"UKG",".[25-44]"
"9962",201451,1,"UKC",".[65+"
"9963",201624,1,"UKG",".[45-64]"
"9964",201911,1,"UKD",".[05-14]"
"9965",201520,1,"UKH",".[25-44]"
"9966",201431,1,"UKE",".[65+"
"9967",201909,1,"UKD",".[65+"
"9968",201910,5,"UKF",".[65+"
"9969",201414,1,"UKH",".[65+"
"9970",201314,1,"UKG",".[65+"
"9971",201644,1,"UKK",".[45-64]"
"9972",201349,2,"UKK",".[45-64]"
"9973",201640,1,"UKJ",".[65+"
"9974",201449,3,"UKJ",".[65+"
"9975",201748,1,"UKI",".[65+"
"9976",201416,1,"UKF",".[65+"
"9977",201550,1,"UKJ",".[00-04]"
"9978",201701,1,"UKG",".[45-64]"
"9979",201610,9,"UKI",".[00-04]"
"9980",201348,1,"UKD",".[65+"
"9981",201517,4,"UKE",".[65+"
"9982",201727,2,"UKF",".[45-64]"
"9983",201507,1,"UKE",".[65+"
"9984",201522,1,"UKF",".[65+"
"9985",201401,2,"UKJ",".[65+"
"9986",201620,3,"UKK",".[65+"
"9987",201501,1,"UKE",".[45-64]"
"9988",201607,1,"UKK",".[25-44]"
"9989",201836,1,"UKE",".[65+"
"9990",201506,3,"UKI",".[65+"
"9991",201608,5,"UKJ",".[65+"
"9992",201808,1,"UKG",".[65+"
"9993",201510,2,"UKK",".[25-44]"
"9994",201629,1,"UKJ",".[65+"
"9995",201516,1,"UKI",".[05-14]"
"9996",201308,1,"UKK",".[65+"
"9997",201512,4,"UKH",".[65+"
"9998",201403,2,"UKF",".[45-64]"
"9999",201816,1,"UKI",".[15-24]"
"10000",201350,1,"UKI",".[65+"
"10001",201830,2,"UKF",".[45-64]"
"10002",201734,1,"UKE",".[05-14]"
"10003",201411,5,"UKD",".[00-04]"
"10004",201403,4,"UKJ",".[65+"
"10005",201652,4,"UKH",".[65+"
"10006",201605,2,"UKF",".[65+"
"10007",201928,1,"UKG",".[25-44]"
"10008",201318,4,"UKI",".[65+"
"10009",201516,1,"UKJ",".[25-44]"
"10010",201909,1,"UKK",".[25-44]"
"10011",201304,2,"UKE",".[45-64]"
"10012",201522,1,"UKE",".[25-44]"
"10013",201810,3,"UKF",".[65+"
"10014",201616,1,"UKG",".[65+"
"10015",201643,1,"UKG",".[45-64]"
"10016",201513,4,"UKF",".[65+"
"10017",201834,1,"UKH",".[25-44]"
"10018",201520,1,"UKD",".[25-44]"
"10019",201606,4,"UKJ",".[65+"
"10020",201842,2,"UKG",".[65+"
"10021",201842,1,"UKG",".[45-64]"
"10022",201605,1,"UKD",".[65+"
"10023",201645,1,"UKK",".[15-24]"
"10024",201519,4,"UKD",".[65+"
"10025",201709,2,"UKD",".[65+"
"10026",201620,1,"UKH",".[65+"
"10027",201542,1,"UKH",".[15-24]"
"10028",201432,1,"UKK",".[15-24]"
"10029",201540,2,"UKK",".[00-04]"
"10030",201427,2,"UKK",".[45-64]"
"10031",201508,4,"UKD",".[65+"
"10032",201502,1,"UKI",".[45-64]"
"10033",201911,1,"UKK",".[05-14]"
"10034",201552,1,"UKI",".[05-14]"
"10035",201622,13,"UKI",".[00-04]"
"10036",201602,1,"UKH",".[65+"
"10037",201719,1,"UKI",".[65+"
"10038",201921,3,"UKE",".[65+"
"10039",201918,2,"UKH",".[65+"
"10040",201751,1,"UKE",".[65+"
"10041",201615,4,"UKG",".[65+"
"10042",201513,2,"UKI",".[65+"
"10043",201406,1,"UKF",".[65+"
"10044",201431,2,"UKJ",".[00-04]"
"10045",201610,3,"UKF",".[65+"
"10046",201317,5,"UKH",".[65+"
"10047",201405,2,"UKJ",".[65+"
"10048",201930,1,"UKD",".[65+"
"10049",201413,4,"UKF",".[65+"
"10050",201338,1,"UKK",".[65+"
"10051",201739,1,"UKF",".[65+"
"10052",201323,2,"UKK",".[45-64]"
"10053",201422,1,"UKE",".[65+"
"10054",201418,1,"UKI",".[45-64]"
"10055",201746,1,"UKH",".[15-24]"
"10056",201501,2,"UKE",".[65+"
"10057",201616,4,"UKK",".[65+"
"10058",201632,1,"UKE",".[45-64]"
"10059",201343,6,"UKK",".[00-04]"
"10060",201434,2,"UKK",".[45-64]"
"10061",201727,2,"UKH",".[65+"
"10062",201917,2,"UKF",".[65+"
"10063",201619,1,"UKJ",".[45-64]"
"10064",201919,6,"UKK",".[65+"
"10065",201305,2,"UKF",".[65+"
"10066",201616,2,"UKG",".[65+"
"10067",201706,2,"UKG",".[65+"
"10068",201401,1,"UKJ",".[65+"
"10069",201706,1,"UKD",".[65+"
"10070",201416,2,"UKD",".[65+"
"10071",201512,1,"UKH",".[05-14]"
"10072",201346,2,"UKI",".[05-14]"
"10073",201608,4,"UKK",".[65+"
"10074",201410,2,"UKE",".[65+"
"10075",201748,2,"UKF",".[65+"
"10076",201645,1,"UKF",".[00-04]"
"10077",201334,1,"UKD",".[00-04]"
"10078",201303,4,"UKJ",".[65+"
"10079",201613,1,"UKH",".[05-14]"
"10080",201408,2,"UKF",".[65+"
"10081",201752,2,"UKE",".[00-04]"
"10082",201409,1,"UKG",".[65+"
"10083",201905,1,"UKC",".[45-64]"
"10084",201401,2,"UKK",".[15-24]"
"10085",201502,1,"UKH",".[15-24]"
"10086",201809,1,"UKK",".[45-64]"
"10087",201428,1,"UKH",".[65+"
"10088",201833,1,"UKI",".[25-44]"
"10089",201618,1,"UKE",".[45-64]"
"10090",201923,1,"UKD",".[65+"
"10091",201609,2,"UKD",".[45-64]"
"10092",201750,2,"UKE",".[00-04]"
"10093",201908,2,"UKH",".[65+"
"10094",201410,1,"UKK",".[05-14]"
"10095",201901,3,"UKG",".[65+"
"10097",201836,1,"UKE",".[65+"
"10098",201827,2,"UKC",".[00-04]"
"10099",201523,1,"UKE",".[00-04]"
"10100",201623,1,"UKE",".[45-64]"
"10101",201937,1,"UKE",".[25-44]"
"10102",201910,1,"UKC",".[65+"
"10103",201934,3,"UKH",".[65+"
"10104",201524,2,"UKK",".[65+"
"10105",201626,1,"UKE",".[15-24]"
"10106",201751,1,"UKD",".[65+"
"10107",201818,2,"UKG",".[65+"
"10108",201709,1,"UKE",".[45-64]"
"10109",201305,14,"UKE",".[65+"
"10110",201905,1,"UKG",".[15-24]"
"10111",201651,5,"UKH",".[65+"
"10112",201521,2,"UKI",".[45-64]"
"10113",201809,1,"UKE",".[65+"
"10114",201650,1,"UKF",".[45-64]"
"10115",201507,1,"UKJ",".[45-64]"
"10116",201904,1,"UKI",".[65+"
"10117",201841,1,"UKE",".[25-44]"
"10118",201703,2,"UKE",".[65+"
"10119",201624,2,"UKJ",".[65+"
"10120",201603,2,"UKH",".[00-04]"
"10121",201629,2,"UKI",".[25-44]"
"10122",201419,1,"UKH",".[65+"
"10123",201828,3,"UKJ",".[00-04]"
"10124",201615,1,"UKF",".[45-64]"
"10125",201807,1,"UKC",".[65+"
"10126",201815,6,"UKK",".[65+"
"10127",201347,2,"UKE",".[65+"
"10128",201541,3,"UKE",".[00-04]"
"10129",201829,1,"UKC",".[65+"
"10130",201616,1,"UKI",".[65+"
"10131",201739,1,"UKJ",".[65+"
"10132",201512,3,"UKJ",".[45-64]"
"10133",201545,2,"UKF",".[45-64]"
"10134",201424,2,"UKD",".[65+"
"10135",201316,11,"UKE",".[65+"
"10136",201713,8,"UKH",".[65+"
"10137",201629,1,"UKD",".[65+"
"10138",201547,13,"UKK",".[65+"
"10139",201352,14,"UKH",".[65+"
"10140",201614,1,"UKE",".[45-64]"
"10141",201605,3,"UKJ",".[45-64]"
"10142",201406,1,"UKF",".[65+"
"10143",201552,1,"UKJ",".[65+"
"10144",201803,2,"UKI",".[65+"
"10145",201914,3,"UKE",".[65+"
"10146",201903,5,"UKH",".[65+"
"10147",201650,3,"UKE",".[00-04]"
"10148",201304,1,"UKJ",".[65+"
"10149",201928,1,"UKK",".[65+"
"10150",201647,1,"UKC",".[65+"
"10151",201347,2,"UKH",".[00-04]"
"10152",201912,1,"UKH",".[00-04]"
"10153",201616,3,"UKH",".[65+"
"10154",201934,1,"UKE",".[25-44]"
"10155",201539,1,"UKF",".[65+"
"10156",201849,1,"UKF",".[65+"
"10157",201932,1,"UKH",".[05-14]"
"10158",201707,1,"UKC",".[65+"
"10159",201841,1,"UKE",".[05-14]"
"10160",201823,1,"UKJ",".[65+"
"10161",201904,5,"UKK",".[65+"
"10162",201931,1,"UKD",".[65+"
"10163",201320,2,"UKG",".[65+"
"10164",201808,1,"UKI",".[05-14]"
"10165",201646,1,"UKH",".[15-24]"
"10166",201829,3,"UKJ",".[45-64]"
"10167",201549,3,"UKE",".[65+"
"10168",201615,2,"UKD",".[65+"
"10169",201913,1,"UKG",".[05-14]"
"10170",201713,2,"UKD",".[65+"
"10171",201843,1,"UKK",".[45-64]"
"10172",201452,1,"UKJ",".[45-64]"
"10173",201910,2,"UKE",".[65+"
"10174",201545,1,"UKE",".[45-64]"
"10175",201345,1,"UKH",".[00-04]"
"10176",201651,1,"UKH",".[65+"
"10177",201525,1,"UKK",".[45-64]"
"10178",201851,4,"UKE",".[65+"
"10179",201728,1,"UKC",".[65+"
"10180",201927,1,"UKE",".[65+"
"10181",201915,9,"UKI",".[00-04]"
"10182",201605,1,"UKJ",".[65+"
"10183",201910,1,"UKH",".[00-04]"
"10184",201752,4,"UKK",".[65+"
"10185",201524,1,"UKI",".[65+"
"10186",201803,1,"UKJ",".[05-14]"
"10187",201319,6,"UKH",".[65+"
"10188",201438,1,"UKH",".[00-04]"
"10189",201823,1,"UKK",".[65+"
"10190",201311,1,"UKE",".[15-24]"
"10191",201926,1,"UKE",".[65+"
"10192",201915,7,"UKE",".[65+"
"10193",201450,2,"UKG",".[65+"
"10194",201546,1,"UKH",".[25-44]"
"10195",201517,3,"UKI",".[00-04]"
"10196",201437,3,"UKE",".[00-04]"
"10197",201840,1,"UKH",".[65+"
"10198",201748,2,"UKG",".[65+"
"10199",201452,4,"UKE",".[65+"
"10200",201828,1,"UKG",".[65+"
"10201",201603,2,"UKF",".[65+"
"10202",201444,1,"UKJ",".[15-24]"
"10203",201321,1,"UKE",".[05-14]"
"10204",201515,6,"UKE",".[65+"
"10205",201628,1,"UKE",".[65+"
"10206",201431,1,"UKE",".[65+"
"10207",201750,1,"UKJ",".[25-44]"
"10208",201918,2,"UKK",".[45-64]"
"10209",201925,1,"UKI",".[65+"
"10210",201650,3,"UKH",".[65+"
"10211",201311,1,"UKF",".[65+"
"10212",201643,1,"UKJ",".[65+"
"10213",201822,1,"UKH",".[45-64]"
"10214",201313,7,"UKH",".[65+"
"10215",201906,11,"UKE",".[00-04]"
"10216",201631,1,"UKE",".[45-64]"
"10217",201348,2,"UKI",".[25-44]"
"10218",201345,2,"UKE",".[25-44]"
"10219",201636,2,"UKJ",".[00-04]"
"10220",201804,1,"UKJ",".[65+"
"10221",201534,2,"UKI",".[00-04]"
"10222",201924,1,"UKG",".[15-24]"
"10223",201727,1,"UKD",".[05-14]"
"10224",201443,1,"UKJ",".[15-24]"
"10225",201928,2,"UKF",".[65+"
"10226",201509,3,"UKI",".[65+"
"10227",201917,1,"UKG",".[65+"
"10228",201710,2,"UKG",".[65+"
"10229",201750,2,"UKJ",".[25-44]"
"10230",201623,1,"UKD",".[65+"
"10231",201714,1,"UKE",".[65+"
"10232",201415,3,"UKE",".[65+"
"10233",201621,1,"UKI",".[25-44]"
"10234",201706,1,"UKH",".[65+"
"10235",201314,1,"UKK",".[25-44]"
"10236",201502,4,"UKE",".[65+"
"10237",201914,1,"UKK",".[65+"
"10238",201616,4,"UKH",".[65+"
"10239",201550,2,"UKJ",".[00-04]"
"10240",201606,3,"UKF",".[65+"
"10241",201349,1,"UKE",".[65+"
"10242",201707,2,"UKD",".[65+"
"10243",201413,2,"UKI",".[25-44]"
"10244",201307,1,"UKD",".[65+"
"10245",201919,1,"UKH",".[05-14]"
"10246",201522,1,"UKD",".[65+"
"10247",201414,3,"UKF",".[65+"
"10248",201614,2,"UKH",".[25-44]"
"10249",201750,2,"UKK",".[65+"
"10250",201407,8,"UKK",".[00-04]"
"10251",201845,1,"UKD",".[65+"
"10252",201507,8,"UKJ",".[00-04]"
"10253",201612,1,"UKF",".[65+"
"10254",201641,1,"UKJ",".[65+"
"10255",201349,2,"UKJ",".[65+"
"10256",201502,1,"UKG",".[25-44]"
"10257",201538,1,"UKE",".[65+"
"10258",201521,2,"UKD",".[25-44]"
"10259",201639,2,"UKJ",".[65+"
"10260",201508,1,"UKE",".[45-64]"
"10261",201516,5,"UKG",".[65+"
"10262",201638,1,"UKI",".[15-24]"
"10263",201651,3,"UKC",".[00-04]"
"10264",201750,1,"UKH",".[65+"
"10265",201413,8,"UKJ",".[65+"
"10266",201432,1,"UKE",".[25-44]"
"10267",201553,1,"UKE",".[65+"
"10268",201515,6,"UKK",".[65+"
"10269",201446,1,"UKI",".[15-24]"
"10270",201436,1,"UKI",".[05-14]"
"10271",201716,5,"UKE",".[00-04]"
"10272",201836,1,"UKH",".[65+"
"10273",201515,5,"UKE",".[65+"
"10274",201634,1,"UKE",".[65+"
"10275",201321,1,"UKG",".[65+"
"10276",201649,1,"UKI",".[65+"
"10277",201616,1,"UKI",".[65+"
"10278",201349,5,"UKE",".[00-04]"
"10279",201403,1,"UKK",".[65+"
"10280",201751,3,"UKK",".[65+"
"10281",201525,1,"UKE",".[65+"
"10282",201347,1,"UKE",".[25-44]"
"10283",201507,2,"UKD",".[45-64]"
"10284",201441,1,"UKE",".[65+"
"10285",201850,2,"UKD",".[65+"
"10286",201750,2,"UKE",".[65+"
"10287",201622,2,"UKE",".[00-04]"
"10288",201515,1,"UKE",".[15-24]"
"10289",201926,1,"UKJ",".[25-44]"
"10290",201646,3,"UKH",".[00-04]"
"10291",201301,1,"UKJ",".[65+"
"10292",201637,1,"UKK",".[15-24]"
"10293",201301,4,"UKK",".[45-64]"
"10294",201451,1,"UKH",".[05-14]"
"10295",201645,1,"UKE",".[25-44]"
"10296",201828,1,"UKD",".[65+"
"10297",201942,1,"UKG",".[65+"
"10298",201637,4,"UKE",".[00-04]"
"10299",201751,1,"UKI",".[65+"
"10300",201702,1,"UKH",".[25-44]"
"10301",201906,1,"UKH",".[45-64]"
"10302",201844,1,"UKE",".[45-64]"
"10303",201721,1,"UKK",".[65+"
"10304",201307,4,"UKJ",".[65+"
"10305",201803,3,"UKI",".[25-44]"
"10306",201752,1,"UKF",".[15-24]"
"10307",201323,1,"UKF",".[15-24]"
"10308",201426,1,"UKE",".[05-14]"
"10309",201507,2,"UKK",".[45-64]"
"10310",201846,1,"UKD",".[65+"
"10311",201720,1,"UKH",".[00-04]"
"10312",201928,1,"UKG",".[15-24]"
"10313",201303,2,"UKI",".[65+"
"10314",201645,2,"UKD",".[65+"
"10315",201523,2,"UKI",".[05-14]"
"10316",201603,10,"UKF",".[65+"
"10317",201723,1,"UKE",".[65+"
"10318",201938,1,"UKH",".[65+"
"10319",201903,1,"UKI",".[65+"
"10320",201904,1,"UKI",".[05-14]"
"10321",201912,2,"UKG",".[65+"
"10322",201925,2,"UKE",".[65+"
"10323",201750,1,"UKG",".[65+"
"10324",201430,2,"UKE",".[65+"
"10325",201521,1,"UKG",".[00-04]"
"10326",201346,3,"UKG",".[65+"
"10327",201801,2,"UKE",".[65+"
"10328",201517,1,"UKH",".[25-44]"
"10329",201421,1,"UKJ",".[65+"
"10330",201304,1,"UKI",".[25-44]"
"10331",201441,1,"UKH",".[65+"
"10332",201808,4,"UKE",".[65+"
"10333",201741,6,"UKJ",".[00-04]"
"10334",201808,4,"UKG",".[65+"
"10335",201644,1,"UKE",".[05-14]"
"10336",201914,2,"UKD",".[65+"
"10337",201831,1,"UKE",".[65+"
"10338",201717,1,"UKE",".[25-44]"
"10339",201619,3,"UKK",".[65+"
"10340",201446,1,"UKJ",".[45-64]"
"10341",201527,1,"UKC",".[45-64]"
"10342",201514,6,"UKK",".[65+"
"10343",201311,6,"UKH",".[65+"
"10344",201420,1,"UKE",".[65+"
"10345",201717,1,"UKE",".[65+"
"10346",201643,1,"UKG",".[25-44]"
"10347",201911,1,"UKH",".[25-44]"
"10348",201931,1,"UKD",".[45-64]"
"10349",201818,1,"UKD",".[65+"
"10350",201447,8,"UKK",".[00-04]"
"10351",201923,1,"UKD",".[65+"
"10352",201315,1,"UKD",".[65+"
"10353",201517,10,"UKE",".[65+"
"10354",201647,1,"UKD",".[65+"
"10355",201746,5,"UKE",".[00-04]"
"10356",201811,2,"UKK",".[65+"
"10357",201914,7,"UKG",".[65+"
"10358",201925,3,"UKE",".[00-04]"
"10359",201526,1,"UKH",".[65+"
"10360",201850,6,"UKF",".[65+"
"10361",201928,2,"UKK",".[65+"
"10362",201814,1,"UKI",".[65+"
"10363",201926,1,"UKJ",".[65+"
"10364",201553,1,"UKE",".[65+"
"10365",201332,1,"UKE",".[25-44]"
"10366",201920,1,"UKF",".[65+"
"10367",201504,10,"UKD",".[65+"
"10368",201513,6,"UKK",".[65+"
"10369",201301,1,"UKE",".[00-04]"
"10370",201435,1,"UKJ",".[45-64]"
"10371",201809,1,"UKI",".[00-04]"
"10372",201413,1,"UKH",".[65+"
"10373",201847,2,"UKK",".[65+"
"10374",201547,1,"UKJ",".[00-04]"
"10375",201301,1,"UKD",".[65+"
"10376",201904,4,"UKF",".[65+"
"10377",201851,2,"UKG",".[45-64]"
"10378",201339,1,"UKD",".[45-64]"
"10379",201832,6,"UKI",".[00-04]"
"10380",201402,2,"UKI",".[65+"
"10381",201921,1,"UKE",".[65+"
"10382",201511,2,"UKE",".[65+"
"10383",201831,1,"UKE",".[25-44]"
"10384",201509,2,"UKF",".[15-24]"
"10385",201817,1,"UKC",".[00-04]"
"10386",201609,5,"UKK",".[65+"
"10387",201316,2,"UKD",".[65+"
"10388",201610,4,"UKD",".[65+"
"10389",201439,1,"UKD",".[65+"
"10390",201538,1,"UKF",".[05-14]"
"10391",201751,1,"UKE",".[45-64]"
"10392",201532,1,"UKE",".[65+"
"10393",201904,2,"UKK",".[45-64]"
"10394",201303,3,"UKK",".[65+"
"10395",201309,1,"UKF",".[65+"
"10396",201552,3,"UKH",".[00-04]"
"10397",201506,1,"UKH",".[45-64]"
"10398",201407,1,"UKF",".[65+"
"10399",201940,1,"UKF",".[15-24]"
"10400",201751,3,"UKH",".[00-04]"
"10401",201730,1,"UKI",".[25-44]"
"10402",201652,2,"UKH",".[00-04]"
"10403",201448,3,"UKK",".[65+"
"10404",201312,1,"UKJ",".[00-04]"
"10405",201621,1,"UKI",".[25-44]"
"10406",201553,2,"UKH",".[65+"
"10407",201448,1,"UKG",".[65+"
"10408",201540,6,"UKI",".[00-04]"
"10409",201614,1,"UKH",".[45-64]"
"10410",201515,2,"UKJ",".[65+"
"10411",201349,6,"UKH",".[65+"
"10412",201444,1,"UKE",".[65+"
"10413",201549,1,"UKD",".[65+"
"10414",201813,2,"UKI",".[65+"
"10415",201805,2,"UKE",".[65+"
"10416",201839,1,"UKK",".[65+"
"10417",201448,6,"UKF",".[65+"
"10418",201906,1,"UKK",".[25-44]"
"10419",201807,8,"UKF",".[65+"
"10420",201832,1,"UKF",".[65+"
"10421",201446,1,"UKJ",".[15-24]"
"10422",201804,2,"UKK",".[45-64]"
"10423",201805,1,"UKK",".[45-64]"
"10424",201814,5,"UKJ",".[65+"
"10425",201517,2,"UKH",".[65+"
"10426",201308,4,"UKK",".[65+"
"10427",201443,2,"UKE",".[65+"
"10428",201325,1,"UKK",".[65+"
"10429",201437,1,"UKD",".[65+"
"10430",201722,1,"UKK",".[45-64]"
"10431",201618,3,"UKC",".[00-04]"
"10432",201829,1,"UKD",".[65+"
"10433",201426,2,"UKJ",".[65+"
"10434",201903,3,"UKE",".[00-04]"
"10435",201407,2,"UKH",".[25-44]"
"10436",201345,1,"UKE",".[65+"
"10437",201816,1,"UKJ",".[15-24]"
"10438",201941,2,"UKC",".[00-04]"
"10439",201801,2,"UKE",".[65+"
"10440",201601,2,"UKE",".[00-04]"
"10441",201913,1,"UKE",".[25-44]"
"10442",201441,1,"UKK",".[25-44]"
"10443",201917,1,"UKH",".[65+"
"10444",201508,2,"UKH",".[00-04]"
"10445",201444,1,"UKC",".[65+"
"10446",201448,1,"UKD",".[65+"
"10447",201751,3,"UKE",".[65+"
"10448",201903,1,"UKJ",".[65+"
"10449",201851,1,"UKE",".[45-64]"
"10450",201651,1,"UKH",".[65+"
"10451",201409,1,"UKF",".[45-64]"
"10452",201744,2,"UKK",".[65+"
"10453",201515,2,"UKC",".[65+"
"10454",201510,2,"UKE",".[65+"
"10455",201510,3,"UKD",".[65+"
"10456",201528,1,"UKI",".[65+"
"10457",201436,2,"UKK",".[25-44]"
"10458",201305,5,"UKD",".[65+"
"10459",201624,1,"UKH",".[45-64]"
"10460",201317,5,"UKK",".[65+"
"10461",201705,2,"UKJ",".[45-64]"
"10462",201341,1,"UKK",".[45-64]"
"10463",201818,1,"UKG",".[65+"
"10464",201507,6,"UKF",".[65+"
"10465",201616,2,"UKH",".[25-44]"
"10466",201940,1,"UKG",".[00-04]"
"10468",201627,2,"UKE",".[15-24]"
"10469",201608,1,"UKK",".[65+"
"10470",201336,2,"UKI",".[65+"
"10471",201448,3,"UKH",".[65+"
"10472",201514,4,"UKK",".[65+"
"10473",201939,1,"UKF",".[65+"
"10474",201934,1,"UKJ",".[65+"
"10475",201618,1,"UKK",".[15-24]"
"10476",201345,2,"UKH",".[65+"
"10477",201911,1,"UKJ",".[45-64]"
"10478",201711,1,"UKJ",".[65+"
"10479",201705,1,"UKG",".[65+"
"10480",201604,1,"UKI",".[25-44]"
"10481",201730,1,"UKK",".[45-64]"
"10482",201524,2,"UKI",".[65+"
"10483",201902,1,"UKE",".[05-14]"
"10484",201423,2,"UKJ",".[65+"
"10485",201348,1,"UKF",".[65+"
"10486",201710,1,"UKE",".[65+"
"10487",201314,1,"UKG",".[45-64]"
"10488",201447,2,"UKJ",".[65+"
"10489",201410,1,"UKK",".[15-24]"
"10490",201933,1,"UKC",".[00-04]"
"10491",201450,2,"UKJ",".[45-64]"
"10492",201547,3,"UKE",".[65+"
"10493",201505,1,"UKK",".[65+"
"10494",201607,1,"UKI",".[45-64]"
"10495",201807,2,"UKI",".[65+"
"10496",201306,4,"UKH",".[65+"
"10497",201553,1,"UKH",".[65+"
"10498",201751,1,"UKI",".[25-44]"
"10499",201702,1,"UKG",".[15-24]"
"10500",201514,2,"UKC",".[65+"
"10501",201527,1,"UKK",".[65+"
"10502",201715,1,"UKJ",".[65+"
"10503",201343,1,"UKI",".[65+"
"10504",201801,3,"UKF",".[65+"
"10505",201638,1,"UKE",".[65+"
"10506",201515,2,"UKE",".[65+"
"10507",201706,1,"UKJ",".[45-64]"
"10508",201438,1,"UKG",".[15-24]"
"10509",201306,1,"UKI",".[45-64]"
"10510",201705,2,"UKH",".[00-04]"
"10511",201751,4,"UKE",".[65+"
"10512",201723,2,"UKK",".[65+"
"10513",201317,3,"UKD",".[45-64]"
"10514",201645,1,"UKF",".[65+"
"10515",201550,1,"UKH",".[65+"
"10516",201814,6,"UKK",".[65+"
"10517",201801,6,"UKE",".[65+"
"10518",201607,1,"UKJ",".[65+"
"10519",201409,6,"UKK",".[65+"
"10520",201324,1,"UKF",".[45-64]"
"10521",201545,9,"UKK",".[00-04]"
"10522",201919,2,"UKG",".[25-44]"
"10523",201815,4,"UKJ",".[65+"
"10524",201737,2,"UKE",".[05-14]"
"10525",201408,1,"UKK",".[65+"
"10526",201924,3,"UKI",".[00-04]"
"10527",201449,1,"UKF",".[65+"
"10528",201942,2,"UKF",".[45-64]"
"10529",201728,2,"UKH",".[45-64]"
"10530",201737,1,"UKH",".[65+"
"10531",201545,1,"UKD",".[25-44]"
"10532",201314,2,"UKK",".[45-64]"
"10533",201933,1,"UKC",".[25-44]"
"10534",201651,1,"UKI",".[65+"
"10535",201419,1,"UKE",".[65+"
"10536",201408,2,"UKH",".[15-24]"
"10537",201535,3,"UKD",".[65+"
"10539",201442,1,"UKE",".[65+"
"10540",201414,7,"UKK",".[00-04]"
"10541",201515,1,"UKH",".[45-64]"
"10542",201607,3,"UKJ",".[65+"
